Sample.ID,Plant.ID,SpCode,LatinName,Layer,Life.Form,Harvest.Date,Processing.Date,Site,GPS.lat,GPS.long,Canopy,Rocks,Slope,Humus.depth,Reprod.stage,Veg.Ht,Reprod.Ht,Root.Loca,Min.Root.Loca,Max.Root.Loca,Storage.Organ,Nb.leaves,Nb.leaflets,Leaf.tot.area(cm2),Leaf.tot.wet.weight(g),Leaf.tot.dry.weight(g),Petiol.wet.weight(g),Petiol.dry.weight(g),Support.dry.weight(g),Reprod.dry.weight(g),Storage.dry.weight(g),Total.dry.weight(g),Lamina.thck(?m),Vein.thck(?m),LMA(g/cm2),LDMC(g/g),Leaf.Area(cm2),Leaf.Mass.Frac,Supp.Mass.Frac,Rep.Mass.Frac,Stor.Mass.Frac,Fine.Root.Diam(mm),SRL(cm/mg),Myc.Frac(sp.average),Note,
106,SMRA8,SMRA,Smilacina_racemosa,Understory,Forb,24-05-2016,25-05-2016,Johnville,285172,5024629,ClosedM,no,tophill,17,0,20.5,NA,0,0,0,rhizome,5,NA,83.9,1.17,0.162,0,0,0.0835,0,0.413,0.6585,134.75,273.44,0.0019,0.138,16.79,0.25,0.13,0,0.63,0.4825,6.692592,0.88,,
127,SMRA9,SMRA,Smilacina_racemosa,Understory,Forb,26-05-2016,27-05-2016,Johnville,284868,5024817,ClosedF,no,tophill,7,0,13,NA,2,2,2,rhizome,5,NA,46.6,0.572,0.103,0,0,0.0438,0,0.547,0.6938,125.92,232.67,0.0022,0.18,9.31,0.15,0.06,0,0.79,0.4774,5.571762,0.88,,
425,SOAM1,SOAM,Sorbus_americana,Canopy,Shrub,13-07-2016,14-07-2016,Mont Bellevue,271203,5028980,GapF,NA,tophill,NA,3,NA,NA,NA,NA,NA,none,15,NA,768.5,6.48,2.18,1.44,0.465,2.37,0,NA,5.015,94.08,217.56,0.0034,0.334,51.23,0.53,0.47,0,NA,NA,NA,NA,225 folioles,
229,STAM1,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335268,5034844,ClosedF,yes,midhill,14,3,38.5,26.5,2/4,2,4,rhizome,30,NA,550,6.51,0.676,0,0,0.61,0.0036,1.09,2.3796,99,343.67,0.0012,0.104,18.33,0.28,0.26,0,0.46,0.6028,3.434991,0.55,,
266,STAM10,STAM,Streptopus_amplexifolius,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335229,5034850,ClosedF,no,flat,25,0,34,NA,0,0,0,rhizome,18,NA,325.3,4.26,0.382,0,0,0.206,0,0.107,0.695,121.08,418,0.0012,0.09,18.07,0.55,0.3,0,0.15,0.765,1.298252,0.55,1 feuille avec partie manquante,
227,STAM2,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335268,5034844,ClosedF,yes,bottomhill,25,3,37,36,1/2,1,2,rhizome,22,NA,423.6,5.07,0.549,0,0,0.429,0.0044,0.995,1.9774,117.33,367.44,0.0013,0.108,19.26,0.28,0.22,0,0.5,0.952,1.87738,0.55,No fine roots,
226,STAM3,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335268,5034844,ClosedF,yes,midhill,9,0,21,NA,1/2,1,2,rhizome,6,NA,119.7,1.54,0.172,0,0,0.0811,0,0.188,0.4411,126.33,395.44,0.0014,0.112,19.96,0.39,0.18,0,0.43,0.788,1.25685,0.55,No fine roots,
223,STAM4,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335268,5034844,ClosedF,yes,tophill,12,0,14,NA,0,0,0,rhizome,7,NA,62.3,0.774,0.09,0,0,0.0252,0,0.0552,0.17,126.5,269.11,0.0014,0.116,8.9,0.53,0.15,0,0.32,0.5802,3.367816,0.55,,
225,STAM5,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335268,5034844,ClosedM,yes,midhill,15,0,29,NA,1,1,1,rhizome,7,NA,158.3,2,0.236,0,0,0.199,0,0.15,0.585,125.75,373.33,0.0015,0.118,22.61,0.4,0.34,0,0.26,0.7831,1.586499,0.55,No fine roots,
228,STAM6,STAM,Streptopus_amplexifolius,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335267,5034868,ClosedF,yes,flat,15,4,45,43,1,1,1,rhizome,35,NA,682.5,8.31,0.997,0,0,0.712,0.0243,0.268,2.0013,134.58,345.11,0.0015,0.12,19.5,0.5,0.36,0.01,0.13,0.5915,2.90075,0.55,Fruits immatures,
247,STAM7,STAM,Streptopus_amplexifolius,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335330,5034798,GapF,yes,midhill,9,3,64,62,0,0,0,rhizome,47,NA,720.8,8.98,0.975,0,0,1.24,0.026,0.226,2.467,80.42,214.44,0.0014,0.109,15.34,0.4,0.5,0.01,0.09,0.4695,6.31636,0.55,,
268,STAM8,STAM,Streptopus_amplexifolius,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335229,5034850,ClosedF,no,midhill,25,0,35,NA,0,0,0,rhizome,15,NA,364.8,4.96,0.452,0,0,0.297,0,0.383,1.132,127.92,410.11,0.0012,0.091,24.32,0.4,0.26,0,0.34,0.9703,NA,0.55,Roots are weird. Distrust measurements,
267,STAM9,STAM,Streptopus_amplexifolius,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335229,5034850,ClosedF,no,tophill,25,0,25,NA,1,1,1,rhizome,9,NA,126.5,1.77,0.158,0,0,0.0676,0,0.0876,0.3132,125.5,421.33,0.0012,0.089,14.06,0.5,0.22,0,0.28,0.4504,4.199808,0.55,,
70,STLA1,STLA,Streptopus_lanceolatus,Understory,Forb,17-05-2016,18-05-2016,Johnville,284553,5025023,ClosedM,no,flat,16,2,18,17.5,0,0,0,rhizome,20,NA,75.7,1.03,0.105,0,0,0.0786,0.0047,0.0343,0.2226,119.33,168.89,0.0014,0.102,3.79,0.47,0.35,0.02,0.15,0.3836,8.400195,0.8,,
188,STLA10,STLA,Streptopus_lanceolatus,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,7,0,13,NA,1,1,1,rhizome,7,NA,75.1,1.25,0.113,0,0,0.0288,0,0.0358,0.1776,122.92,345.89,0.0015,0.09,10.72,0.64,0.16,0,0.2,0.3907,5.126857,0.8,,
186,STLA11,STLA,Streptopus_lanceolatus,Understory,Forb,07-06-2016,08-06-2016,Johnville,284828,5024843,ClosedF,yes,tophill,7,1,20,16,1,1,1,rhizome,14,NA,189.5,3.01,0.289,0,0,0.0928,0,0.0321,0.4139,137.08,372.11,0.0015,0.096,13.54,0.7,0.22,0,0.08,0.4426,3.919293,0.8,,
66,STLA2,STLA,Streptopus_lanceolatus,Understory,Forb,17-05-2016,18-05-2016,Johnville,284427,5025043,ClosedM,no,flat,12,2,29,27.5,0,0,0,rhizome,36,NA,170.1,10.1,0.341,0,0,0.333,0.0294,0.0462,0.7496,124.75,185.56,0.002,0.034,4.73,0.45,0.44,0.04,0.06,0.4367,8.093003,0.8,,
99,STLA3,STLA,Streptopus_lanceolatus,Understory,Forb,24-05-2016,25-05-2016,Johnville,285172,5024629,ClosedF,no,tophill,10,0,13,NA,0,0,0,rhizome,8,NA,62.5,1.01,0.104,0,0,0.0437,0,0.0146,0.1623,155.83,258.44,0.0017,0.103,7.81,0.64,0.27,0,0.09,0.4217,6.027103,0.8,,
178,STLA4,STLA,Streptopus_lanceolatus,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedF,no,tophill,5,4,32,26,3/4,3,4,rhizome,30,NA,461.2,6.46,0.689,0,0,0.405,0.0156,0.206,1.3156,122.58,306.56,0.0015,0.107,15.37,0.52,0.31,0.01,0.16,0.3809,5.04083,0.8,Fruits immatures,
175,STLA5,STLA,Streptopus_lanceolatus,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedF,yes,tophill,4,0,18,NA,4,4,4,rhizome,14,NA,137.4,2.22,0.244,0,0,0.0632,0,0.103,0.4102,157.42,305,0.0018,0.11,9.82,0.59,0.15,0,0.25,0.4306,4.907906,0.8,,
177,STLA6,STLA,Streptopus_lanceolatus,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedM,no,midhill,9,0,8.5,NA,0/1,0,1,rhizome,6,NA,67.3,1.08,0.087,0,0,0.0257,0,0.0672,0.1801,119.08,323.56,0.0013,0.081,11.22,0.48,0.14,0,0.37,0.4437,4.701794,0.8,,
187,STLA7,STLA,Streptopus_lanceolatus,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,1,0,8,NA,4,4,4,rhizome,9,NA,147.9,2.78,0.222,0,0,0.0378,0,0.116,0.3758,153.83,358.89,0.0015,0.08,16.43,0.59,0.1,0,0.31,0.4202,4.923696,0.8,,
180,STLA8,STLA,Streptopus_lanceolatus,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedM,yes,bottomhill,2,4,27.5,21,4,4,4,rhizome,20,NA,156,2.36,0.254,0,0,0.152,0.0055,0.0617,0.4732,118.17,293.44,0.0016,0.108,7.8,0.54,0.32,0.01,0.13,0.4306,4.599416,0.8,Fruits immatures,
136,STLA9,STLA,Streptopus_lanceolatus,Understory,Forb,30-05-2016,31-05-2016,Johnville,284624,5024961,ClosedF,no,tophill,8,2/3,41,40,0/3,0,3,rhizome,44,NA,580.6,7.75,0.872,0,0,0.918,0.0289,0.111,1.9299,122.75,287,0.0015,0.113,13.2,0.45,0.48,0.01,0.06,0.414,5.443749,0.8,Rhyzome incomplet,
394,THNO1,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271325,5029299,ClosedF,no,flat,0,0,26.5,NA,4,4,4,rhizome,50,NA,133.3,0.676,0.172,0.161,0.042,0.042,0,0,0.2556,79.9,131.5,0.0016,0.255,2.67,0.84,0.16,0,0,0.2884,6.195978,0.88,,
399,THNO2,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271325,5029299,ClosedF,no,flat,0,0,26,NA,4,4,4,rhizome,55,NA,150.6,0.844,0.196,0.255,0.055,0.0417,0,0,0.2923,52.17,94.56,0.0017,0.228,2.74,0.86,0.14,0,0,0.2858,7.144549,0.88,,
389,THNO3,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271325,5029299,GapM,no,flat,0,0,30,NA,4,4,4,rhizome,44,NA,142.1,0.798,0.193,0.274,0.049,0.0467,0,0,0.2886,87.25,215.89,0.0017,0.226,3.23,0.84,0.16,0,0,0.2724,9.047944,0.88,,
396,THNO4,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271362,5029244,ClosedR,no,bottomhill,1,0,20,NA,4,4,4,rhizome,49,NA,90.1,0.46,0.119,0.096,0.025,0.013,0,0,0.1568,43.08,91.78,0.0016,0.259,1.84,0.92,0.08,0,0,0.2856,6.926411,0.88,,
385,THNO5,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271384,5029200,ClosedF,no,tophill,3,0,30.5,NA,4,4,4,rhizome,53,NA,101.8,0.473,0.118,0.123,0.033,0.0074,0,0,0.158,77.08,170.22,0.0015,0.253,1.92,0.95,0.05,0,0,0.3145,4.278903,0.88,,
386,THNO6,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271384,5029200,ClosedF,no,tophill,3,0,23,NA,4,4,4,rhizome,57,NA,152.7,0.777,0.195,0.15,0.038,0.0252,0,0,0.2579,47.75,97.22,0.0015,0.251,2.68,0.9,0.1,0,0,0.2828,7.634178,0.88,,
387,THNO7,THNO,Thelypteris_noveboracensis,Understory,Fern,07-07-2016,08-07-2016,Mont Bellevue,271384,5029200,ClosedF,no,tophill,3,0,24,NA,4,4,4,rhizome,55,NA,134.1,0.684,0.186,0.258,0.061,0.0263,0,0,0.2731,44.17,88.78,0.0018,0.262,2.44,0.9,0.1,0,0,0.2776,6.549718,0.88,,
60,THOC1,THOC,Thuja_occidentalis,Canopy,Tree,16-05-2016,17-05-2016,Johnville,284384,5025142,ClosedM,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,153,7.03,3.39,0,0,NA,0,NA,3.39,480,NA,0.0222,0.482,NA,1,NA,0,NA,NA,NA,NA,,
638,THOC10,THOC,Thuja_occidentalis,Canopy,Tree,06-09-2016,07-09-2016,Johnville,284606,5024975,ClosedM,NA,flat,NA,3,NA,NA,NA,NA,NA,none,NA,NA,1306.7,53.2,18.9,0,0,6.09,0,NA,24.99,396.5,NA,0.0145,0.355,NA,0.76,0.24,0,NA,NA,NA,NA,,
71,THOC2,THOC,Thuja_occidentalis,Canopy,Tree,18-05-2016,19-05-2016,Johnville,284419,5025064,ClosedF,no,midhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,136.4,4.99,2.49,0,0,NA,0,NA,2.49,405.88,NA,0.0183,0.499,NA,1,NA,0,NA,NA,NA,NA,,
80,THOC3,THOC,Thuja_occidentalis,Canopy,Tree,18-05-2016,19-05-2016,Johnville,284623,5024967,ClosedM,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,143.4,13.7,2.85,0,0,NA,0,NA,2.85,429,NA,0.0199,0.208,NA,1,NA,0,NA,NA,NA,NA,,
82,THOC4,THOC,Thuja_occidentalis,Canopy,Tree,19-05-2016,20-05-2016,Johnville,284621,5025000,NA,no,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,100.8,4.19,1.82,0,0,NA,0,NA,1.82,475.13,NA,0.0181,0.434,NA,1,NA,0,NA,NA,NA,NA,,
596,THOC5,THOC,Thuja_occidentalis,Canopy,Tree,17-08-2016,18-08-2016,Johnville,284412,5025291,GapM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,NA,NA,1661.1,70.6,28.3,0,0,11.1,0,NA,39.4,430.8,NA,0.017,0.401,NA,0.72,0.28,0,NA,NA,NA,NA,,
595,THOC6,THOC,Thuja_occidentalis,Canopy,Tree,17-08-2016,18-08-2016,Johnville,284377,5025159,GapM,NA,tophill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,1477.3,59.9,24.1,0,0,9.2,0,NA,33.3,400.7,NA,0.0163,0.402,NA,0.72,0.28,0,NA,NA,NA,NA,,
594,THOC7,THOC,Thuja_occidentalis,Canopy,Tree,17-08-2016,18-08-2016,Johnville,284377,5025159,GapM,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,NA,NA,1513.5,53.3,19.5,0,0,12.2,0,NA,31.7,352.3,NA,0.0129,0.366,NA,0.62,0.38,0,NA,NA,NA,NA,,
636,THOC8,THOC,Thuja_occidentalis,Canopy,Tree,06-09-2016,07-09-2016,Johnville,284608,5024975,ClosedM,NA,flat,NA,1,NA,NA,NA,NA,NA,none,NA,NA,2293,86.6,30.6,0,0,13.1,0,NA,43.7,411.6,NA,0.0133,0.353,NA,0.7,0.3,0,NA,NA,NA,NA,,
637,THOC9,THOC,Thuja_occidentalis,Canopy,Tree,06-09-2016,07-09-2016,Johnville,284606,5024975,ClosedM,NA,flat,NA,2,NA,NA,NA,NA,NA,none,NA,NA,2574,63.9,44.5,0,0,11.8,0,NA,56.3,333.3,NA,0.0173,0.696,NA,0.79,0.21,0,NA,NA,NA,NA,,
486,TIAM1,TIAM,Tilia_americana,Canopy,Tree,28-07-2016,29-07-2016,Mont Bellevue,,,GapF,NA,flat,NA,4,NA,NA,NA,NA,NA,none,24,NA,1834.7,24.9,9.52,0,0.961,2.23,4.55,NA,17.261,118.25,468.78,0.0057,0.421,76.45,0.61,0.13,0.26,NA,NA,NA,NA,,
611,TIAM2,TIAM,Tilia_americana,Canopy,Tree,25-08-2016,26-08-2016,Mont Bellevue,271445,5029358,OM,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,18,NA,1346.1,11,3.53,1.5,0.369,1.84,0,NA,5.739,91,441.22,0.0029,0.312,74.78,0.68,0.32,0,NA,NA,NA,NA,,
612,TIAM3,TIAM,Tilia_americana,Canopy,Tree,25-08-2016,26-08-2016,Mont Bellevue,271445,5029358,OM,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,16,NA,979.5,8.1,2.84,0.979,0.281,2.39,0,NA,5.511,84.33,458.78,0.0032,0.344,61.22,0.57,0.43,0,NA,NA,NA,NA,,
613,TIAM4,TIAM,Tilia_americana,Canopy,Tree,25-08-2016,26-08-2016,Mont Bellevue,271480,5029364,OF,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,17,NA,2438.8,22.1,7.67,3.52,0.96,4.2,0,NA,12.83,164.67,604.22,0.0035,0.337,143.46,0.67,0.33,0,NA,NA,NA,NA,,
614,TIAM5,TIAM,Tilia_americana,Canopy,Tree,25-08-2016,26-08-2016,Mont Bellevue,271667,5029267,OF,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,14,NA,1382.9,11.7,3.67,1.46,0.392,4.04,0,NA,8.102,100.33,430.89,0.0029,0.309,98.78,0.5,0.5,0,NA,NA,NA,NA,,
643,TIAM6,TIAM,Tilia_americana,Canopy,Tree,08-09-2016,09-09-2016,Mont Bellevue,271238,5029364,OF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,43,NA,2384.3,33.9,12.5,4.65,1.23,7.81,9.13,NA,30.67,141.25,453.44,0.0058,0.356,55.45,0.45,0.25,0.3,NA,NA,NA,NA,,
216,TICO1,TICO,Tiarella_cordifolia,Understory,Forb,13-06-2016,14-06-2016,Johnville,284346,5025113,ClosedF,no,flat,3,4,13,18,4,4,4,rhizome,4,NA,118.3,1.2,0.21,0,0,0.068,0.088,0.087,0.453,125.92,417.67,0.0018,0.175,29.58,0.46,0.15,0.19,0.19,0.2104,41.385044,0.85,,
365,TICO10,TICO,Tiarella_cordifolia,Understory,Forb,04-07-2016,05-07-2016,Johnville,284320,5024114,ClosedF,yes,flat,7,0,6.5,NA,1,1,1,rhizome,5,NA,92.4,1.03,0.212,0,0,0.0523,0.0147,0,0.279,120.5,274.22,0.0023,0.206,18.48,0.76,0.19,0.05,0,0.2968,34.567514,0.85,,
213,TICO2,TICO,Tiarella_cordifolia,Understory,Forb,13-06-2016,14-06-2016,Johnville,284346,5025113,ClosedF,no,flat,1,4,11,17,4,4,4,rhizome,6,NA,119,1.1,0.195,0,0,0.0087,0.0032,0.0263,0.2332,130.33,366.22,0.0016,0.177,19.84,0.84,0.04,0.01,0.11,0.2275,38.126739,0.85,Rhyzome incomplet,
215,TICO3,TICO,Tiarella_cordifolia,Understory,Forb,13-06-2016,14-06-2016,Johnville,284346,5025113,GapF,no,flat,4,0,17.5,NA,4,4,4,rhizome,3,NA,129.7,1.33,0.289,0,0,0.117,0,0.105,0.511,129.17,466.78,0.0022,0.217,43.25,0.57,0.23,0,0.21,0.2041,38.164626,0.85,,
303,TICO4,TICO,Tiarella_cordifolia,Understory,Forb,27-06-2016,28-06-2016,Johnville,284318,5025126,ClosedF,yes,flat,0,4,12,16.5,4,4,4,bulb,5,NA,104,1.21,0.248,0,0,0.083,0.061,0.057,0.449,128,326.67,0.0024,0.205,20.79,0.55,0.18,0.14,0.13,0.3247,24.409247,0.85,,
301,TICO5,TICO,Tiarella_cordifolia,Understory,Forb,27-06-2016,28-06-2016,Johnville,284318,5025126,ClosedF,yes,flat,0,0,9,NA,4,4,4,bulb,6,NA,146.4,1.78,0.428,0,0,0.11,0,0.14,0.678,121.67,321.44,0.0029,0.24,24.4,0.63,0.16,0,0.21,0.2859,31.054467,0.85,,
302,TICO6,TICO,Tiarella_cordifolia,Understory,Forb,27-06-2016,28-06-2016,Johnville,284318,5025126,ClosedF,no,flat,5,4,9,17,3,3,3,bulb,3,NA,65.6,0.68,0.15,0,0,0.043,0.073,0.164,0.43,112.67,324,0.0023,0.221,21.87,0.35,0.1,0.17,0.38,0.2875,24.395614,0.85,,
300,TICO8,TICO,Tiarella_cordifolia,Understory,Forb,27-06-2016,28-06-2016,Johnville,284318,5025126,ClosedF,no,flat,3,4,9,21.5,4,4,4,bulb,4,NA,54.2,0.72,0.175,0,0,0.05,0.151,0.069,0.445,143.58,343,0.0032,0.243,13.55,0.39,0.11,0.34,0.16,0.2729,27.777147,0.85,,
307,TICO9,TICO,Tiarella_cordifolia,Understory,Forb,27-06-2016,28-06-2016,Johnville,284318,5025126,ClosedF,no,flat,3,0,7.5,NA,4,4,4,bulb,2,NA,58,0.7,0.15,0,0,0.033,0,0.063,0.246,141.88,420.5,0.0026,0.214,28.98,0.61,0.13,0,0.26,0.2936,25.247813,0.85,,
103,TRBO1,TRBO,Trientalis_borealis,Understory,Forb,24-05-2016,25-05-2016,Johnville,285165,5024706,ClosedM,no,midhill,8,0,13,NA,1,1,1,rhizome,9,NA,33.3,0.456,0.063,0,0,0.0216,0,0.0148,0.0996,122.67,192.67,0.0019,0.139,3.7,0.63,0.22,0,0.15,0.2496,39.694601,0.89,,
129,TRBO10,TRBO,Trientalis_borealis,Understory,Forb,30-05-2016,31-05-2016,Johnville,284981,5025001,GapF,yes,midhill,7,0,16.5,NA,0,0,0,rhizome,7,NA,52,0.528,0.08,0,0,0.0373,0,0.0164,0.1339,103,197.56,0.0015,0.152,7.43,0.6,0.28,0,0.12,0.2907,24.819889,0.89,,
105,TRBO2,TRBO,Trientalis_borealis,Understory,Forb,24-05-2016,25-05-2016,Johnville,285172,5024629,ClosedM,no,midhill,15,0,15.5,NA,0,0,0,rhizome,6,NA,11.7,0.107,0.016,0,0,0.0139,0,0.0082,0.0384,76.25,100.67,0.0014,0.152,1.95,0.42,0.36,0,0.21,0.2636,25.990636,0.89,,
113,TRBO3,TRBO,Trientalis_borealis,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedF,no,flat,3,2,14,12,3,3,3,rhizome,9,NA,35.4,0.407,0.055,0,0,0.0196,0.0003,0.008,0.0825,132.67,160.56,0.0015,0.134,3.94,0.66,0.24,0,0.1,0.2533,26.748095,0.89,,
114,TRBO4,TRBO,Trientalis_borealis,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedM,no,midhill,7,3,16.5,14.5,2,2,2,rhizome,10,NA,69.7,0.752,0.105,0,0,0.0333,0.0019,0.0127,0.1529,117.33,253.89,0.0015,0.14,6.97,0.69,0.22,0.01,0.08,0.285,22.538629,0.89,,
115,TRBO5,TRBO,Trientalis_borealis,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedM,no,midhill,2,3,12,12,3/4,3,4,rhizome,7,NA,26.8,0.304,0.042,0,0,0.0128,0.0007,0.0101,0.0655,140.67,191.11,0.0016,0.138,3.83,0.64,0.2,0.01,0.15,0.2495,16.616175,0.89,,
123,TRBO6,TRBO,Trientalis_borealis,Understory,Forb,26-05-2016,27-05-2016,Johnville,284868,5024817,ClosedF,yes,tophill,9,2,10,9.5,1,1,1,rhizome,7,NA,16.2,0.156,0.02,0,0,0.0094,0.0001,0.0043,0.0334,91.25,125.22,0.0012,0.126,2.32,0.59,0.28,0,0.13,0.2307,33.034,0.89,,
124,TRBO7,TRBO,Trientalis_borealis,Understory,Forb,26-05-2016,27-05-2016,Johnville,284899,5024942,ClosedM,no,flat,9,0,7,NA,0,0,0,rhizome,7,NA,30.2,0.326,0.044,0,0,0.0148,0,0.0054,0.0642,102.42,160.56,0.0015,0.135,4.31,0.69,0.23,0,0.08,0.2441,35.644891,0.89,1 feuille minuscule,
120,TRBO8,TRBO,Trientalis_borealis,Understory,Forb,26-05-2016,27-05-2016,Johnville,284899,5024942,ClosedM,no,flat,8,0,10,NA,1,1,1,rhizome,7,NA,28.7,0.301,0.04,0,0,0.0144,0,0.0046,0.0586,108.75,178.67,0.0014,0.132,4.1,0.68,0.25,0,0.08,0.2487,37.212614,0.89,2 feuilles minuscules,
121,TRBO9,TRBO,Trientalis_borealis,Understory,Forb,26-05-2016,27-05-2016,Johnville,284899,5024942,ClosedF,no,flat,8,0,12,NA,1,1,1,rhizome,7,NA,29.1,0.326,0.048,0,0,0.0181,0,0.0065,0.073,104.75,189.89,0.0017,0.148,4.16,0.66,0.25,0,0.09,0.2817,31.928732,0.89,1 feuille minuscule,
50,TRER1,TRER,Trillium_erectum,Understory,Forb,12-05-2016,13-05-2016,Johnville,284553,5025023,ClosedM,no,flat,8,3,21,19,0,0,0,bulb,3,NA,68.6,1.13,0.16,0,0,0.13,0.0343,0.304,0.6283,140.25,378,0.0023,0.142,22.85,0.25,0.21,0.05,0.48,0.5524,5.969708,0.67,,
87,TRER10,TRER,Trillium_erectum,Understory,Forb,19-05-2016,20-05-2016,Johnville,284941,5025035,ClosedF,no,midhill,9,0,20,NA,0/1,0,1,rhizome,3,NA,74.6,1.13,0.155,0,0,0.0893,0,0.811,1.0553,171.67,409.78,0.0021,0.137,24.85,0.15,0.08,0,0.77,0.4693,7.777985,0.67,,
67,TRER2,TRER,Trillium_erectum,Understory,Forb,17-05-2016,18-05-2016,Johnville,284553,5025023,ClosedF,no,midhill,5,3,22.5,24,2,2,2,rhizome,3,NA,92.1,1.52,0.24,0,0,0.213,0.0612,0.621,1.1352,167.67,417.78,0.0026,0.158,30.71,0.21,0.19,0.05,0.55,0.4124,8.586139,0.67,,
61,TRER3,TRER,Trillium_erectum,Understory,Forb,17-05-2016,18-05-2016,Johnville,284553,5025023,GapM,no,flat,9,0,14,NA,1,1,1,rhizome,3,NA,37.2,0.536,0.073,0,0,0.0431,0,0.22,0.3358,147.75,300,0.002,0.136,12.39,0.22,0.13,0,0.66,0.5,5.922211,0.67,,
73,TRER4,TRER,Trillium_erectum,Understory,Forb,18-05-2016,19-05-2016,Johnville,284419,5025064,ClosedM,no,bottomhill,9,0,17.5,NA,2,2,2,rhizome,3,NA,55.1,0.823,0.134,0,0,0.0745,0,0.446,0.6545,176.17,384.22,0.0024,0.163,18.37,0.2,0.11,0,0.68,0.4363,8.503775,0.67,,
92,TRER5,TRER,Trillium_erectum,Understory,Forb,19-05-2016,20-05-2016,Johnville,284606,5025082,ClosedF,no,flat,6,1,11,NA,2,2,2,rhizome,3,NA,23.6,0.352,0.055,0,0,0.0211,0,0.0817,0.1575,161.58,271.78,0.0023,0.155,7.87,0.35,0.13,0,0.52,0.4309,7.51129,0.67,,
93,TRER6,TRER,Trillium_erectum,Understory,Forb,19-05-2016,20-05-2016,Johnville,284606,5025082,ClosedM,no,flat,8,1,14,NA,0,0,0,rhizome,3,NA,29,0.362,0.048,0,0,0.0242,0,0.146,0.2184,134.08,237.67,0.0017,0.133,9.66,0.22,0.11,0,0.67,0.6826,4.23161,0.67,,
89,TRER7,TRER,Trillium_erectum,Understory,Forb,19-05-2016,20-05-2016,Johnville,284606,5025082,ClosedM,no,midhill,4,1,15,NA,3/4,3,4,rhizome,3,NA,75.4,1.13,0.141,0,0,0.0631,0,0.335,0.5391,153.33,343.78,0.0019,0.125,25.13,0.26,0.12,0,0.62,0.4737,7.109539,0.67,,
86,TRER8,TRER,Trillium_erectum,Understory,Forb,19-05-2016,20-05-2016,Johnville,284606,5025082,ClosedR,no,flat,16,1,23,NA,0/1,0,1,rhizome,3,NA,107.6,1.58,0.189,0,0,0.108,0,0.504,0.801,164.58,393.11,0.0018,0.12,35.86,0.24,0.13,0,0.63,0.4417,9.062528,0.67,,
